anio_mes,id_tienda,categoria,presupuesto_venta,presupuesto_unidades,escenario
2024-08,T046,Tecnologia,350843995,1259,Base
2024-08,T047,Alimentos,77289760,354,Base
2024-08,T047,Belleza,115187229,1279,Base
2024-08,T047,Deportes,278558266,517,Base
2024-08,T047,Electrohogar,64334897,845,Base
2024-08,T047,Jugueteria,397080819,871,Base
2024-08,T047,Moda,295462950,1054,Base
2024-08,T047,Muebles,218752962,1372,Base
2024-08,T047,Tecnologia,227791499,810,Base
2024-08,T048,Alimentos,90415468,219,Base
2024-08,T048,Belleza,113658003,625,Base
2024-08,T048,Deportes,335788874,505,Base
2024-08,T048,Electrohogar,211581643,740,Base
2024-08,T048,Jugueteria,254231212,939,Base
2024-08,T048,Moda,210805279,1263,Base
2024-08,T048,Muebles,77579674,1177,Base
2024-08,T048,Tecnologia,401018261,532,Base
2024-08,T049,Alimentos,343026646,292,Base
2024-08,T049,Belleza,70744658,621,Base
2024-08,T049,Deportes,243285253,447,Base
2024-08,T049,Electrohogar,213350042,349,Base
2024-08,T049,Jugueteria,403552868,205,Base
2024-08,T049,Moda,353013574,583,Base
2024-08,T049,Muebles,136580568,375,Base
2024-08,T049,Tecnologia,243979451,892,Base
2024-08,T050,Alimentos,67313659,1238,Base
2024-08,T050,Belleza,190164662,507,Base
2024-08,T050,Deportes,76692309,966,Base
2024-08,T050,Electrohogar,269868973,339,Base
2024-08,T050,Jugueteria,55190600,387,Base
2024-08,T050,Moda,123706214,1119,Base
2024-08,T050,Muebles,394828576,952,Base
2024-08,T050,Tecnologia,260845701,888,Base
2024-08,T051,Alimentos,413869775,582,Base
2024-08,T051,Belleza,142099290,1000,Base
2024-08,T051,Deportes,210339417,912,Base
2024-08,T051,Electrohogar,406884761,1197,Base
2024-08,T051,Jugueteria,282458390,939,Base
2024-08,T051,Moda,357207133,455,Base
2024-08,T051,Muebles,356713757,154,Base
2024-08,T051,Tecnologia,356169766,1166,Base
2024-08,T052,Alimentos,361809353,156,Base
2024-08,T052,Belleza,202988989,1271,Base
2024-08,T052,Deportes,146079247,1034,Base
2024-08,T052,Electrohogar,138704395,571,Base
2024-08,T052,Jugueteria,208860435,652,Base
2024-08,T052,Moda,359395934,735,Base
2024-08,T052,Muebles,391034705,1294,Base
2024-08,T052,Tecnologia,380994241,1392,Base
2024-08,T053,Alimentos,313747263,804,Base
2024-08,T053,Belleza,320734649,1141,Base
2024-08,T053,Deportes,331337035,315,Base
2024-08,T053,Electrohogar,247456012,1105,Base
2024-08,T053,Jugueteria,206381207,326,Base
2024-08,T053,Moda,85666669,214,Base
2024-08,T053,Muebles,399420167,1042,Base
2024-08,T053,Tecnologia,396123250,361,Base
2024-08,T054,Alimentos,187154707,1062,Base
2024-08,T054,Belleza,127498725,134,Base
2024-08,T054,Deportes,304020970,1053,Base
2024-08,T054,Electrohogar,279174290,1055,Base
2024-08,T054,Jugueteria,299544564,353,Base
2024-08,T054,Moda,311603881,507,Base
2024-08,T054,Muebles,415376142,1121,Base
2024-08,T054,Tecnologia,82400790,904,Base
2024-08,T055,Alimentos,291530626,1064,Base
2024-08,T055,Belleza,141434691,1349,Base
2024-08,T055,Deportes,232245120,400,Base
2024-08,T055,Electrohogar,302403462,1375,Base
2024-08,T055,Jugueteria,347732737,393,Base
2024-08,T055,Moda,239781557,1392,Base
2024-08,T055,Muebles,90520162,1023,Base
2024-08,T055,Tecnologia,308068487,987,Base
2024-08,T056,Alimentos,232539355,139,Base
2024-08,T056,Belleza,140991114,1262,Base
2024-08,T056,Deportes,392475063,673,Base
2024-08,T056,Electrohogar,246957666,670,Base
2024-08,T056,Jugueteria,252393410,127,Base
2024-08,T056,Moda,315373513,1312,Base
2024-08,T056,Muebles,89142743,568,Base
2024-08,T056,Tecnologia,158665990,1157,Base
2024-08,T057,Alimentos,245084539,339,Base
2024-08,T057,Belleza,113223687,339,Base
2024-08,T057,Deportes,76954065,1044,Base
2024-08,T057,Electrohogar,210231877,357,Base
2024-08,T057,Jugueteria,283331724,549,Base
2024-08,T057,Moda,265695600,472,Base
2024-08,T057,Muebles,245951070,1279,Base
2024-08,T057,Tecnologia,329282415,795,Base
2024-08,T058,Alimentos,294523031,714,Base
2024-08,T058,Belleza,193741560,260,Base
2024-08,T058,Deportes,190078485,384,Base
2024-08,T058,Electrohogar,169854796,565,Base
2024-08,T058,Jugueteria,298633369,477,Base
2024-08,T058,Moda,367227281,1124,Base
2024-08,T058,Muebles,178241397,965,Base
2024-08,T058,Tecnologia,124115448,502,Base
2024-08,T059,Alimentos,224729922,378,Base
2024-08,T059,Belleza,175470939,605,Base
2024-08,T059,Deportes,118931340,417,Base
2024-08,T059,Electrohogar,286770715,786,Base
2024-08,T059,Jugueteria,197212967,252,Base
2024-08,T059,Moda,125014601,1384,Base
2024-08,T059,Muebles,208401364,174,Base
2024-08,T059,Tecnologia,165848685,681,Base
2024-08,T060,Alimentos,403081485,1027,Base
2024-08,T060,Belleza,103327231,1040,Base
2024-08,T060,Deportes,303003221,852,Base
2024-08,T060,Electrohogar,114886001,602,Base
2024-08,T060,Jugueteria,239923087,363,Base
2024-08,T060,Moda,241278373,872,Base
2024-08,T060,Muebles,140081753,1370,Base
2024-08,T060,Tecnologia,168144749,598,Base
2024-09,T001,Alimentos,233714487,242,Base
2024-09,T001,Belleza,283469825,1109,Base
2024-09,T001,Deportes,404767331,170,Base
2024-09,T001,Electrohogar,50475890,826,Base
2024-09,T001,Jugueteria,412658803,674,Base
2024-09,T001,Moda,61322836,496,Base
2024-09,T001,Muebles,268417015,207,Base
2024-09,T001,Tecnologia,137937664,1226,Base
2024-09,T002,Alimentos,63525932,224,Base
2024-09,T002,Belleza,198312480,1168,Base
2024-09,T002,Deportes,94002666,919,Base
2024-09,T002,Electrohogar,260051256,507,Base
2024-09,T002,Jugueteria,301396847,1001,Base
2024-09,T002,Moda,85455538,629,Base
2024-09,T002,Muebles,333332176,1308,Base
2024-09,T002,Tecnologia,169213551,775,Base
2024-09,T003,Alimentos,224369607,1191,Base
2024-09,T003,Belleza,261099786,864,Base
2024-09,T003,Deportes,190781507,1077,Base
2024-09,T003,Electrohogar,358184339,280,Base
2024-09,T003,Jugueteria,355719141,727,Base
2024-09,T003,Moda,63678411,648,Base
2024-09,T003,Muebles,204713334,624,Base
2024-09,T003,Tecnologia,73270791,1096,Base
2024-09,T004,Alimentos,222882562,485,Base
2024-09,T004,Belleza,395140734,270,Base
2024-09,T004,Deportes,119036845,671,Base
2024-09,T004,Electrohogar,356376963,971,Base
2024-09,T004,Jugueteria,312189197,1176,Base
2024-09,T004,Moda,228799597,1102,Base
2024-09,T004,Muebles,130438566,612,Base
2024-09,T004,Tecnologia,109816033,239,Base
2024-09,T005,Alimentos,166670355,1195,Base
2024-09,T005,Belleza,201229277,572,Base
2024-09,T005,Deportes,372207588,1300,Base
2024-09,T005,Electrohogar,392423503,655,Base
2024-09,T005,Jugueteria,148152338,1242,Base
2024-09,T005,Moda,252153694,927,Base
2024-09,T005,Muebles,263295852,1070,Base
2024-09,T005,Tecnologia,107926083,912,Base
2024-09,T006,Alimentos,235589652,186,Base
2024-09,T006,Belleza,60921441,959,Base
2024-09,T006,Deportes,387225572,398,Base
2024-09,T006,Electrohogar,117230979,1210,Base
2024-09,T006,Jugueteria,174064033,1212,Base
2024-09,T006,Moda,225851984,1381,Base
2024-09,T006,Muebles,383406664,897,Base
2024-09,T006,Tecnologia,131536891,944,Base
2024-09,T007,Alimentos,91848358,798,Base
2024-09,T007,Belleza,99735711,279,Base
2024-09,T007,Deportes,112424154,1260,Base
2024-09,T007,Electrohogar,356964668,756,Base
2024-09,T007,Jugueteria,340733353,570,Base
2024-09,T007,Moda,158006754,1301,Base
2024-09,T007,Muebles,398594191,977,Base
2024-09,T007,Tecnologia,379442380,1205,Base
2024-09,T008,Alimentos,161420226,914,Base
2024-09,T008,Belleza,170020123,502,Base
2024-09,T008,Deportes,70522955,673,Base
2024-09,T008,Electrohogar,230658607,221,Base
2024-09,T008,Jugueteria,284260207,442,Base
2024-09,T008,Moda,198455113,210,Base
2024-09,T008,Muebles,282463513,679,Base
2024-09,T008,Tecnologia,214529539,1067,Base
2024-09,T009,Alimentos,252777601,303,Base
2024-09,T009,Belleza,88587427,1102,Base
2024-09,T009,Deportes,373754680,887,Base
2024-09,T009,Electrohogar,124874506,1272,Base
2024-09,T009,Jugueteria,105906169,700,Base
2024-09,T009,Moda,156575116,1048,Base
2024-09,T009,Muebles,66378496,327,Base
2024-09,T009,Tecnologia,154152552,217,Base
2024-09,T010,Alimentos,207759243,1046,Base
2024-09,T010,Belleza,137868026,1035,Base
2024-09,T010,Deportes,339124038,895,Base
2024-09,T010,Electrohogar,46379645,365,Base
2024-09,T010,Jugueteria,168045129,704,Base
2024-09,T010,Moda,387882755,783,Base
2024-09,T010,Muebles,330916428,1130,Base
2024-09,T010,Tecnologia,240958987,1023,Base
2024-09,T011,Alimentos,84648633,1146,Base
2024-09,T011,Belleza,148519157,495,Base
2024-09,T011,Deportes,57527980,1211,Base
2024-09,T011,Electrohogar,368581680,1126,Base
2024-09,T011,Jugueteria,175573272,332,Base
2024-09,T011,Moda,172644280,620,Base
2024-09,T011,Muebles,307561221,475,Base
2024-09,T011,Tecnologia,245036734,593,Base
2024-09,T012,Alimentos,117642055,1200,Base
2024-09,T012,Belleza,67041795,557,Base
2024-09,T012,Deportes,149912573,1307,Base
2024-09,T012,Electrohogar,189033737,928,Base
2024-09,T012,Jugueteria,185391291,643,Base
2024-09,T012,Moda,321014384,1113,Base
2024-09,T012,Muebles,371298757,389,Base
2024-09,T012,Tecnologia,336399723,1105,Base
2024-09,T013,Alimentos,256360702,601,Base
2024-09,T013,Belleza,417425197,776,Base
2024-09,T013,Deportes,364829289,584,Base
2024-09,T013,Electrohogar,399854948,537,Base
2024-09,T013,Jugueteria,190041486,615,Base
2024-09,T013,Moda,184947328,153,Base
2024-09,T013,Muebles,68913210,842,Base
2024-09,T013,Tecnologia,364898632,610,Base
2024-09,T014,Alimentos,196939083,1358,Base
2024-09,T014,Belleza,235862522,953,Base
2024-09,T014,Deportes,229445034,658,Base
2024-09,T014,Electrohogar,52231475,724,Base
2024-09,T014,Jugueteria,264925966,1121,Base
2024-09,T014,Moda,63690132,558,Base
2024-09,T014,Muebles,242297181,247,Base
2024-09,T014,Tecnologia,152821000,1383,Base
2024-09,T015,Alimentos,109809776,1221,Base
2024-09,T015,Belleza,207705750,756,Base
2024-09,T015,Deportes,119800555,425,Base
2024-09,T015,Electrohogar,387754195,1067,Base
2024-09,T015,Jugueteria,357678468,1321,Base
2024-09,T015,Moda,402904323,227,Base
2024-09,T015,Muebles,297209740,674,Base
2024-09,T015,Tecnologia,318844494,1137,Base
2024-09,T016,Alimentos,193997397,1032,Base
2024-09,T016,Belleza,193886084,672,Base
2024-09,T016,Deportes,356149719,538,Base
2024-09,T016,Electrohogar,229679314,249,Base
2024-09,T016,Jugueteria,303973229,522,Base
2024-09,T016,Moda,278054887,373,Base
2024-09,T016,Muebles,99469000,939,Base
2024-09,T016,Tecnologia,338964044,127,Base
2024-09,T017,Alimentos,319558248,504,Base
2024-09,T017,Belleza,152493578,705,Base
2024-09,T017,Deportes,214566863,598,Base
2024-09,T017,Electrohogar,96968521,1003,Base
2024-09,T017,Jugueteria,275937651,320,Base
2024-09,T017,Moda,244078629,885,Base
2024-09,T017,Muebles,185902587,1060,Base
2024-09,T017,Tecnologia,134653214,923,Base
2024-09,T018,Alimentos,95103394,488,Base
2024-09,T018,Belleza,237763509,605,Base
2024-09,T018,Deportes,82241537,641,Base
2024-09,T018,Electrohogar,50818526,759,Base
2024-09,T018,Jugueteria,414489361,313,Base
2024-09,T018,Moda,100852075,1156,Base
2024-09,T018,Muebles,130463939,1213,Base
2024-09,T018,Tecnologia,246640030,341,Base
2024-09,T019,Alimentos,126102295,168,Base
2024-09,T019,Belleza,255078074,1247,Base
2024-09,T019,Deportes,317850850,1244,Base
2024-09,T019,Electrohogar,84626434,390,Base
2024-09,T019,Jugueteria,275446288,1395,Base
2024-09,T019,Moda,147166099,364,Base
2024-09,T019,Muebles,394255317,1288,Base
2024-09,T019,Tecnologia,325075147,911,Base
2024-09,T020,Alimentos,373413526,355,Base
2024-09,T020,Belleza,337957283,238,Base
2024-09,T020,Deportes,62092168,495,Base
2024-09,T020,Electrohogar,96550108,295,Base
2024-09,T020,Jugueteria,161438344,756,Base
2024-09,T020,Moda,324118819,139,Base
2024-09,T020,Muebles,344315330,364,Base
2024-09,T020,Tecnologia,111909703,1170,Base
2024-09,T021,Alimentos,304430278,145,Base
2024-09,T021,Belleza,172784242,1210,Base
2024-09,T021,Deportes,286324478,494,Base
2024-09,T021,Electrohogar,342998266,1278,Base
2024-09,T021,Jugueteria,105779235,502,Base
2024-09,T021,Moda,277617062,1171,Base
2024-09,T021,Muebles,355337364,771,Base
2024-09,T021,Tecnologia,55875313,491,Base
2024-09,T022,Alimentos,118783689,125,Base
2024-09,T022,Belleza,317394559,319,Base
2024-09,T022,Deportes,108863742,730,Base
2024-09,T022,Electrohogar,253520308,918,Base
2024-09,T022,Jugueteria,54158104,264,Base
2024-09,T022,Moda,352418874,133,Base
2024-09,T022,Muebles,224004415,992,Base
2024-09,T022,Tecnologia,85120477,1310,Base
2024-09,T023,Alimentos,219071142,742,Base
2024-09,T023,Belleza,328242114,379,Base
2024-09,T023,Deportes,138557782,1268,Base
2024-09,T023,Electrohogar,381307076,1121,Base
2024-09,T023,Jugueteria,128876885,632,Base
2024-09,T023,Moda,220817109,1272,Base
2024-09,T023,Muebles,283701776,1060,Base
2024-09,T023,Tecnologia,232130994,1258,Base
2024-09,T024,Alimentos,184334679,1370,Base
2024-09,T024,Belleza,153793255,1113,Base
2024-09,T024,Deportes,182280764,155,Base
2024-09,T024,Electrohogar,48465311,123,Base
2024-09,T024,Jugueteria,324493055,1362,Base
2024-09,T024,Moda,362823174,794,Base
2024-09,T024,Muebles,152257223,540,Base
2024-09,T024,Tecnologia,205501327,565,Base
2024-09,T025,Alimentos,353705853,864,Base
2024-09,T025,Belleza,315122297,1014,Base
2024-09,T025,Deportes,361131498,304,Base
2024-09,T025,Electrohogar,139144361,638,Base
2024-09,T025,Jugueteria,416840593,699,Base
2024-09,T025,Moda,215597151,1273,Base
2024-09,T025,Muebles,258270255,1207,Base
2024-09,T025,Tecnologia,371616049,569,Base
2024-09,T026,Alimentos,105704693,1190,Base
2024-09,T026,Belleza,327448318,267,Base
2024-09,T026,Deportes,249472140,353,Base
2024-09,T026,Electrohogar,106838567,1268,Base
2024-09,T026,Jugueteria,275393434,248,Base
2024-09,T026,Moda,160532486,386,Base
2024-09,T026,Muebles,159185972,143,Base
2024-09,T026,Tecnologia,401725598,1316,Base
2024-09,T027,Alimentos,90724216,370,Base
2024-09,T027,Belleza,173122608,806,Base
2024-09,T027,Deportes,186646626,515,Base
2024-09,T027,Electrohogar,260106804,240,Base
2024-09,T027,Jugueteria,212651504,1297,Base
2024-09,T027,Moda,68283383,475,Base
2024-09,T027,Muebles,268064126,488,Base
2024-09,T027,Tecnologia,301010562,1225,Base
2024-09,T028,Alimentos,418110385,234,Base
2024-09,T028,Belleza,229100067,838,Base
2024-09,T028,Deportes,87080060,771,Base
2024-09,T028,Electrohogar,350694812,969,Base
2024-09,T028,Jugueteria,298069350,451,Base
2024-09,T028,Moda,250342425,1335,Base
2024-09,T028,Muebles,218876751,637,Base
2024-09,T028,Tecnologia,162449119,825,Base
2024-09,T029,Alimentos,312425070,639,Base
2024-09,T029,Belleza,395689697,1262,Base
2024-09,T029,Deportes,333413613,423,Base
2024-09,T029,Electrohogar,202858356,553,Base
2024-09,T029,Jugueteria,270735431,845,Base
2024-09,T029,Moda,368800291,1073,Base
2024-09,T029,Muebles,56281485,1128,Base
2024-09,T029,Tecnologia,310477901,1017,Base
2024-09,T030,Alimentos,376656646,827,Base
2024-09,T030,Belleza,263812741,621,Base
2024-09,T030,Deportes,80828999,1020,Base
2024-09,T030,Electrohogar,388054749,166,Base
2024-09,T030,Jugueteria,168887770,795,Base
2024-09,T030,Moda,341993270,367,Base
2024-09,T030,Muebles,289081049,1317,Base
2024-09,T030,Tecnologia,327524839,597,Base
2024-09,T031,Alimentos,290914073,960,Base
2024-09,T031,Belleza,411339602,758,Base
2024-09,T031,Deportes,112854049,672,Base
2024-09,T031,Electrohogar,61370422,161,Base
2024-09,T031,Jugueteria,57908686,1272,Base
2024-09,T031,Moda,213270020,847,Base
2024-09,T031,Muebles,198687144,844,Base
2024-09,T031,Tecnologia,58124947,863,Base
2024-09,T032,Alimentos,216820063,660,Base
2024-09,T032,Belleza,362540807,1240,Base
2024-09,T032,Deportes,53370485,342,Base
2024-09,T032,Electrohogar,172867579,703,Base
2024-09,T032,Jugueteria,399124678,1159,Base
2024-09,T032,Moda,263897079,355,Base
2024-09,T032,Muebles,356067284,1170,Base
2024-09,T032,Tecnologia,60895697,1084,Base
2024-09,T033,Alimentos,109200403,1104,Base
2024-09,T033,Belleza,248770777,615,Base
2024-09,T033,Deportes,358310799,1273,Base
2024-09,T033,Electrohogar,54721883,194,Base
2024-09,T033,Jugueteria,232062112,417,Base
2024-09,T033,Moda,94241042,561,Base
2024-09,T033,Muebles,214266897,156,Base
2024-09,T033,Tecnologia,82144302,680,Base
2024-09,T034,Alimentos,380088263,467,Base
2024-09,T034,Belleza,326697045,451,Base
2024-09,T034,Deportes,204801229,517,Base
2024-09,T034,Electrohogar,97935271,709,Base
2024-09,T034,Jugueteria,99784557,328,Base
2024-09,T034,Moda,278419351,1136,Base
2024-09,T034,Muebles,117503034,1047,Base
2024-09,T034,Tecnologia,137042145,590,Base
2024-09,T035,Alimentos,175006198,848,Base
2024-09,T035,Belleza,162877715,415,Base
2024-09,T035,Deportes,375988843,1171,Base
2024-09,T035,Electrohogar,389525761,161,Base
2024-09,T035,Jugueteria,146781302,667,Base
2024-09,T035,Moda,137344726,1363,Base
2024-09,T035,Muebles,133066495,711,Base
2024-09,T035,Tecnologia,98279881,593,Base
2024-09,T036,Alimentos,418513634,724,Base
2024-09,T036,Belleza,164763065,690,Base
2024-09,T036,Deportes,304419927,675,Base
2024-09,T036,Electrohogar,155986260,277,Base
2024-09,T036,Jugueteria,81428586,545,Base
2024-09,T036,Moda,96037355,308,Base
2024-09,T036,Muebles,256070442,845,Base
2024-09,T036,Tecnologia,273168592,749,Base
2024-09,T037,Alimentos,199548564,984,Base
2024-09,T037,Belleza,173931728,664,Base
2024-09,T037,Deportes,205325717,429,Base
2024-09,T037,Electrohogar,84732602,510,Base
2024-09,T037,Jugueteria,81682658,521,Base
2024-09,T037,Moda,252013269,949,Base
2024-09,T037,Muebles,373332570,1265,Base
2024-09,T037,Tecnologia,207010110,982,Base
2024-09,T038,Alimentos,85776507,706,Base
2024-09,T038,Belleza,348554578,351,Base
2024-09,T038,Deportes,158049807,1091,Base
2024-09,T038,Electrohogar,418236391,827,Base
2024-09,T038,Jugueteria,112128856,215,Base
2024-09,T038,Moda,159133675,844,Base
2024-09,T038,Muebles,76905069,173,Base
2024-09,T038,Tecnologia,129674224,823,Base
2024-09,T039,Alimentos,64380801,1269,Base
2024-09,T039,Belleza,125233880,986,Base
2024-09,T039,Deportes,410266769,223,Base
2024-09,T039,Electrohogar,263338484,1018,Base
2024-09,T039,Jugueteria,208788338,803,Base
2024-09,T039,Moda,123437217,1078,Base
2024-09,T039,Muebles,413550226,651,Base
2024-09,T039,Tecnologia,137404371,162,Base
2024-09,T040,Alimentos,183232354,1141,Base
2024-09,T040,Belleza,141020672,538,Base
2024-09,T040,Deportes,403187007,1196,Base
2024-09,T040,Electrohogar,87903973,273,Base
2024-09,T040,Jugueteria,337739576,405,Base
2024-09,T040,Moda,227618975,1263,Base
2024-09,T040,Muebles,389283584,175,Base
2024-09,T040,Tecnologia,317232940,364,Base
2024-09,T041,Alimentos,63134467,735,Base
2024-09,T041,Belleza,127645712,1221,Base
2024-09,T041,Deportes,83045972,1300,Base
2024-09,T041,Electrohogar,99458201,903,Base
2024-09,T041,Jugueteria,303618778,1041,Base
2024-09,T041,Moda,407000993,770,Base
2024-09,T041,Muebles,227916678,1300,Base
2024-09,T041,Tecnologia,248738116,833,Base
2024-09,T042,Alimentos,143427516,904,Base
2024-09,T042,Belleza,201940688,735,Base
2024-09,T042,Deportes,163159856,968,Base
2024-09,T042,Electrohogar,356262324,409,Base
2024-09,T042,Jugueteria,326709406,1370,Base
2024-09,T042,Moda,291988153,322,Base
2024-09,T042,Muebles,286316274,974,Base
2024-09,T042,Tecnologia,55339076,821,Base
2024-09,T043,Alimentos,184112188,890,Base
2024-09,T043,Belleza,57281052,546,Base
2024-09,T043,Deportes,382604721,1244,Base
2024-09,T043,Electrohogar,163424859,392,Base
2024-09,T043,Jugueteria,407686349,1290,Base
2024-09,T043,Moda,83598927,840,Base
2024-09,T043,Muebles,265024937,1176,Base
2024-09,T043,Tecnologia,286608333,1224,Base
2024-09,T044,Alimentos,302701289,587,Base
2024-09,T044,Belleza,84581022,1167,Base
2024-09,T044,Deportes,332260670,352,Base
2024-09,T044,Electrohogar,396240402,539,Base
2024-09,T044,Jugueteria,158945150,819,Base
2024-09,T044,Moda,167787161,704,Base
2024-09,T044,Muebles,172808447,758,Base
2024-09,T044,Tecnologia,78044709,1239,Base
2024-09,T045,Alimentos,119177753,171,Base
2024-09,T045,Belleza,275339960,385,Base
2024-09,T045,Deportes,264001016,720,Base
2024-09,T045,Electrohogar,115086815,1166,Base
2024-09,T045,Jugueteria,221750317,686,Base
2024-09,T045,Moda,203114534,217,Base
2024-09,T045,Muebles,288882927,960,Base
2024-09,T045,Tecnologia,80387277,182,Base
2024-09,T046,Alimentos,123298638,1326,Base
2024-09,T046,Belleza,384014687,1054,Base
2024-09,T046,Deportes,393643069,476,Base
2024-09,T046,Electrohogar,162785306,543,Base
2024-09,T046,Jugueteria,103610564,139,Base
