id_cliente,nombre_cliente,segmento,ciudad,region,departamento,genero,rango_edad,fecha_alta,estado_cliente
C00803,Cliente 00803,Educacion,Medellin,Antioquia,Antioquia,No informado,26-35,2022-10-04,Activo
C00804,Cliente 00804,Educacion,Pasto,Sur,Narino,M,46-55,2025-05-14,Activo
C00805,Cliente 00805,Educacion,Medellin,Antioquia,Antioquia,M,46-55,2025-03-25,Activo
C00806,Cliente 00806,Pyme,Bogota,Centro,Cundinamarca,F,36-45,2020-04-11,Activo
C00807,Cliente 00807,Gobierno,Ibague,Centro,Tolima,M,26-35,2022-04-24,Activo
C00808,Cliente 00808,Pyme,Cartagena,Caribe,Bolivar,No informado,46-55,2021-03-02,Activo
C00809,Cliente 00809,Educacion,Villavicencio,Llanos,Meta,No informado,56+,2021-09-13,Activo
C00810,Cliente 00810,Gobierno,Pereira,Eje Cafetero,Risaralda,F,56+,2020-01-24,Activo
C00811,Cliente 00811,Pyme,Villavicencio,Llanos,Meta,No informado,36-45,2019-09-09,Activo
C00812,Cliente 00812,Educacion,Villavicencio,Llanos,Meta,F,18-25,2022-10-15,Activo
C00813,Cliente 00813,Educacion,Ibague,Centro,Tolima,F,36-45,2025-02-11,Activo
C00814,Cliente 00814,Pyme,Barranquilla,Caribe,Atlantico,No informado,36-45,2019-04-23,Activo
C00815,Cliente 00815,Gobierno,Pereira,Eje Cafetero,Risaralda,F,46-55,2019-02-08,Activo
C00816,Cliente 00816,Hogar,Manizales,Eje Cafetero,Caldas,No informado,26-35,2023-07-01,Activo
C00817,Cliente 00817,Educacion,Medellin,Antioquia,Antioquia,M,26-35,2024-02-09,Activo
C00818,Cliente 00818,Educacion,Bogota,Centro,Cundinamarca,No informado,18-25,2021-08-13,Activo
C00819,Cliente 00819,Educacion,Manizales,Eje Cafetero,Caldas,F,46-55,2023-02-13,Activo
C00820,Cliente 00820,Hogar,Ibague,Centro,Tolima,No informado,56+,2022-07-09,Activo
C00821,Cliente 00821,Hogar,Pereira,Eje Cafetero,Risaralda,F,18-25,2022-08-13,Activo
C00822,Cliente 00822,Corporativo,Ibague,Centro,Tolima,No informado,36-45,2020-06-13,Activo
C00823,Cliente 00823,Gobierno,Cartagena,Caribe,Bolivar,F,46-55,2021-02-15,Activo
C00824,Cliente 00824,Gobierno,Ibague,Centro,Tolima,M,26-35,2022-04-21,Inactivo
C00825,Cliente 00825,Corporativo,Pereira,Eje Cafetero,Risaralda,No informado,56+,2019-03-10,Activo
C00826,Cliente 00826,Gobierno,Medellin,Antioquia,Antioquia,No informado,46-55,2020-08-03,Activo
C00827,Cliente 00827,Gobierno,Pereira,Eje Cafetero,Risaralda,M,46-55,2025-03-03,Activo
C00828,Cliente 00828,Pyme,Bogota,Centro,Cundinamarca,M,46-55,2021-04-23,Activo
C00829,Cliente 00829,Hogar,Pereira,Eje Cafetero,Risaralda,No informado,46-55,2020-12-03,Activo
C00830,Cliente 00830,Hogar,Pasto,Sur,Narino,M,46-55,2025-01-25,Activo
C00831,Cliente 00831,Hogar,Pasto,Sur,Narino,M,36-45,2022-02-03,Activo
C00832,Cliente 00832,Pyme,Cartagena,Caribe,Bolivar,M,36-45,2021-06-04,Activo
C00833,Cliente 00833,Pyme,Bogota,Centro,Cundinamarca,No informado,36-45,2021-12-21,Activo
C00834,Cliente 00834,Pyme,Bogota,Centro,Cundinamarca,M,46-55,2022-05-30,Activo
C00835,Cliente 00835,Corporativo,Pasto,Sur,Narino,No informado,36-45,2020-09-14,Inactivo
C00836,Cliente 00836,Corporativo,Pasto,Sur,Narino,F,26-35,2025-09-08,Activo
C00837,Cliente 00837,Hogar,Bucaramanga,Oriente,Santander,No informado,18-25,2019-04-23,Activo
C00838,Cliente 00838,Pyme,Cali,Occidente,Valle del Cauca,F,18-25,2023-03-22,Activo
C00839,Cliente 00839,Educacion,Ibague,Centro,Tolima,M,36-45,2025-08-23,Activo
C00840,Cliente 00840,Corporativo,Pereira,Eje Cafetero,Risaralda,No informado,26-35,2024-11-20,Activo
C00841,Cliente 00841,Hogar,Ibague,Centro,Tolima,No informado,36-45,2021-07-04,Activo
C00842,Cliente 00842,Pyme,Villavicencio,Llanos,Meta,M,18-25,2023-03-22,Inactivo
C00843,Cliente 00843,Hogar,Bucaramanga,Oriente,Santander,No informado,56+,2023-05-04,Activo
C00844,Cliente 00844,Gobierno,Barranquilla,Caribe,Atlantico,F,56+,2024-08-28,Activo
C00845,Cliente 00845,Gobierno,Manizales,Eje Cafetero,Caldas,F,18-25,2025-02-20,Activo
C00846,Cliente 00846,Hogar,Santa Marta,Caribe,Magdalena,F,56+,2020-08-15,Activo
C00847,Cliente 00847,Corporativo,Pereira,Eje Cafetero,Risaralda,No informado,46-55,2022-10-17,Activo
C00848,Cliente 00848,Educacion,Bucaramanga,Oriente,Santander,M,56+,2026-01-10,Activo
C00849,Cliente 00849,Hogar,Medellin,Antioquia,Antioquia,M,36-45,2021-04-19,Activo
C00850,Cliente 00850,Educacion,Bucaramanga,Oriente,Santander,No informado,36-45,2023-01-06,Activo
C00851,Cliente 00851,Corporativo,Santa Marta,Caribe,Magdalena,M,26-35,2023-07-02,Activo
C00852,Cliente 00852,Gobierno,Bogota,Centro,Cundinamarca,No informado,46-55,2023-01-30,Activo
C00853,Cliente 00853,Corporativo,Santa Marta,Caribe,Magdalena,M,56+,2022-08-20,Activo
C00854,Cliente 00854,Pyme,Bucaramanga,Oriente,Santander,F,36-45,2022-07-28,Activo
C00855,Cliente 00855,Gobierno,Bucaramanga,Oriente,Santander,M,36-45,2024-03-23,Activo
C00856,Cliente 00856,Educacion,Bucaramanga,Oriente,Santander,No informado,18-25,2022-08-27,Activo
C00857,Cliente 00857,Gobierno,Santa Marta,Caribe,Magdalena,F,18-25,2023-04-09,Activo
C00858,Cliente 00858,Hogar,Medellin,Antioquia,Antioquia,M,18-25,2021-07-30,Activo
C00859,Cliente 00859,Gobierno,Santa Marta,Caribe,Magdalena,F,26-35,2022-09-07,Activo
C00860,Cliente 00860,Pyme,Pasto,Sur,Narino,M,36-45,2021-10-05,Activo
C00861,Cliente 00861,Gobierno,Pereira,Eje Cafetero,Risaralda,M,26-35,2023-07-29,Activo
C00862,Cliente 00862,Hogar,Bucaramanga,Oriente,Santander,M,56+,2021-12-24,Activo
C00863,Cliente 00863,Hogar,Bogota,Centro,Cundinamarca,No informado,46-55,2020-07-20,Activo
C00864,Cliente 00864,Corporativo,Barranquilla,Caribe,Atlantico,M,56+,2022-03-10,Activo
C00865,Cliente 00865,Hogar,Manizales,Eje Cafetero,Caldas,F,46-55,2024-07-02,Inactivo
C00866,Cliente 00866,Educacion,Manizales,Eje Cafetero,Caldas,M,26-35,2020-10-17,Activo
C00867,Cliente 00867,Hogar,Cartagena,Caribe,Bolivar,F,18-25,2025-07-12,Activo
C00868,Cliente 00868,Corporativo,Ibague,Centro,Tolima,F,46-55,2019-08-11,Inactivo
C00869,Cliente 00869,Hogar,Pereira,Eje Cafetero,Risaralda,M,18-25,2024-04-20,Activo
C00870,Cliente 00870,Educacion,Medellin,Antioquia,Antioquia,F,56+,2025-11-10,Activo
C00871,Cliente 00871,Hogar,Cali,Occidente,Valle del Cauca,No informado,26-35,2020-01-02,Activo
C00872,Cliente 00872,Gobierno,Ibague,Centro,Tolima,M,18-25,2024-03-11,Activo
C00873,Cliente 00873,Pyme,Medellin,Antioquia,Antioquia,M,26-35,2022-06-28,Activo
C00874,Cliente 00874,Educacion,Cali,Occidente,Valle del Cauca,M,56+,2023-01-30,Activo
C00875,Cliente 00875,Hogar,Bogota,Centro,Cundinamarca,M,26-35,2023-06-28,Activo
C00876,Cliente 00876,Gobierno,Medellin,Antioquia,Antioquia,F,56+,2020-04-23,Activo
C00877,Cliente 00877,Corporativo,Pasto,Sur,Narino,M,56+,2019-07-04,Activo
C00878,Cliente 00878,Pyme,Santa Marta,Caribe,Magdalena,M,56+,2025-11-02,Activo
C00879,Cliente 00879,Gobierno,Pasto,Sur,Narino,M,46-55,2021-07-20,Activo
C00880,Cliente 00880,Hogar,Bogota,Centro,Cundinamarca,M,26-35,2024-05-27,Activo
C00881,Cliente 00881,Pyme,Cartagena,Caribe,Bolivar,M,18-25,2021-07-14,Activo
C00882,Cliente 00882,Corporativo,Ibague,Centro,Tolima,F,36-45,2024-07-21,Activo
C00883,Cliente 00883,Gobierno,Cali,Occidente,Valle del Cauca,F,56+,2025-12-08,Activo
C00884,Cliente 00884,Corporativo,Bogota,Centro,Cundinamarca,No informado,18-25,2022-06-29,Activo
C00885,Cliente 00885,Hogar,Manizales,Eje Cafetero,Caldas,M,26-35,2025-10-29,Activo
C00886,Cliente 00886,Hogar,Cali,Occidente,Valle del Cauca,No informado,56+,2025-03-17,Activo
C00887,Cliente 00887,Gobierno,Ibague,Centro,Tolima,No informado,56+,2019-06-10,Activo
C00888,Cliente 00888,Corporativo,Santa Marta,Caribe,Magdalena,No informado,46-55,2023-04-28,Activo
C00889,Cliente 00889,Hogar,Barranquilla,Caribe,Atlantico,No informado,36-45,2024-08-19,Activo
C00890,Cliente 00890,Hogar,Pasto,Sur,Narino,M,56+,2023-12-21,Activo
C00891,Cliente 00891,Hogar,Pereira,Eje Cafetero,Risaralda,M,56+,2019-02-16,Activo
C00892,Cliente 00892,Educacion,Cartagena,Caribe,Bolivar,F,56+,2024-05-25,Activo
C00893,Cliente 00893,Educacion,Cartagena,Caribe,Bolivar,No informado,26-35,2022-02-16,Activo
C00894,Cliente 00894,Gobierno,Medellin,Antioquia,Antioquia,M,36-45,2022-02-13,Inactivo
C00895,Cliente 00895,Gobierno,Villavicencio,Llanos,Meta,F,46-55,2023-12-28,Activo
C00896,Cliente 00896,Pyme,Ibague,Centro,Tolima,F,26-35,2021-07-09,Activo
C00897,Cliente 00897,Educacion,Medellin,Antioquia,Antioquia,M,46-55,2019-02-08,Activo
C00898,Cliente 00898,Educacion,Barranquilla,Caribe,Atlantico,No informado,18-25,2026-02-10,Activo
C00899,Cliente 00899,Pyme,Manizales,Eje Cafetero,Caldas,M,36-45,2023-01-20,Activo
C00900,Cliente 00900,Hogar,Barranquilla,Caribe,Atlantico,No informado,56+,2025-08-08,Activo
C00901,Cliente 00901,Gobierno,Bucaramanga,Oriente,Santander,F,46-55,2024-09-18,Activo
C00902,Cliente 00902,Gobierno,Villavicencio,Llanos,Meta,No informado,26-35,2020-05-09,Activo
C00903,Cliente 00903,Educacion,Ibague,Centro,Tolima,F,26-35,2019-08-06,Activo
C00904,Cliente 00904,Gobierno,Santa Marta,Caribe,Magdalena,M,56+,2021-08-28,Activo
C00905,Cliente 00905,Pyme,Villavicencio,Llanos,Meta,No informado,56+,2021-08-31,Activo
C00906,Cliente 00906,Corporativo,Villavicencio,Llanos,Meta,F,18-25,2022-03-17,Activo
C00907,Cliente 00907,Corporativo,Bucaramanga,Oriente,Santander,No informado,46-55,2023-04-26,Activo
C00908,Cliente 00908,Pyme,Santa Marta,Caribe,Magdalena,No informado,56+,2020-06-07,Activo
C00909,Cliente 00909,Gobierno,Villavicencio,Llanos,Meta,M,46-55,2021-11-25,Activo
C00910,Cliente 00910,Pyme,Pasto,Sur,Narino,F,36-45,2021-05-16,Activo
C00911,Cliente 00911,Educacion,Cali,Occidente,Valle del Cauca,M,46-55,2025-11-23,Activo
C00912,Cliente 00912,Gobierno,Ibague,Centro,Tolima,No informado,46-55,2019-11-18,Activo
C00913,Cliente 00913,Hogar,Santa Marta,Caribe,Magdalena,F,26-35,2022-04-07,Inactivo
C00914,Cliente 00914,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,46-55,2025-09-08,Activo
C00915,Cliente 00915,Corporativo,Cali,Occidente,Valle del Cauca,F,18-25,2019-08-27,Activo
C00916,Cliente 00916,Pyme,Santa Marta,Caribe,Magdalena,F,46-55,2020-03-23,Activo
C00917,Cliente 00917,Gobierno,Pereira,Eje Cafetero,Risaralda,F,46-55,2023-02-16,Activo
C00918,Cliente 00918,Educacion,Barranquilla,Caribe,Atlantico,F,46-55,2021-01-06,Activo
C00919,Cliente 00919,Hogar,Pereira,Eje Cafetero,Risaralda,M,46-55,2019-03-09,Activo
C00920,Cliente 00920,Corporativo,Ibague,Centro,Tolima,M,26-35,2019-07-23,Activo
C00921,Cliente 00921,Pyme,Bogota,Centro,Cundinamarca,No informado,26-35,2024-09-16,Activo
C00922,Cliente 00922,Pyme,Pasto,Sur,Narino,M,18-25,2019-06-08,Activo
C00923,Cliente 00923,Gobierno,Villavicencio,Llanos,Meta,No informado,56+,2026-01-17,Activo
C00924,Cliente 00924,Corporativo,Villavicencio,Llanos,Meta,No informado,36-45,2025-09-05,Activo
C00925,Cliente 00925,Gobierno,Bucaramanga,Oriente,Santander,No informado,26-35,2025-04-09,Activo
C00926,Cliente 00926,Hogar,Villavicencio,Llanos,Meta,M,36-45,2022-04-20,Activo
C00927,Cliente 00927,Gobierno,Barranquilla,Caribe,Atlantico,F,56+,2019-02-11,Activo
C00928,Cliente 00928,Educacion,Santa Marta,Caribe,Magdalena,No informado,18-25,2022-12-28,Activo
C00929,Cliente 00929,Educacion,Ibague,Centro,Tolima,No informado,18-25,2020-04-17,Activo
C00930,Cliente 00930,Gobierno,Bucaramanga,Oriente,Santander,No informado,36-45,2020-03-10,Activo
C00931,Cliente 00931,Corporativo,Cali,Occidente,Valle del Cauca,No informado,46-55,2020-02-23,Activo
C00932,Cliente 00932,Educacion,Cali,Occidente,Valle del Cauca,No informado,26-35,2020-08-10,Activo
C00933,Cliente 00933,Corporativo,Pereira,Eje Cafetero,Risaralda,M,56+,2024-05-15,Activo
C00934,Cliente 00934,Hogar,Bucaramanga,Oriente,Santander,M,46-55,2024-12-21,Inactivo
C00935,Cliente 00935,Hogar,Pereira,Eje Cafetero,Risaralda,F,56+,2020-01-22,Activo
C00936,Cliente 00936,Pyme,Barranquilla,Caribe,Atlantico,F,26-35,2019-02-04,Activo
C00937,Cliente 00937,Pyme,Pasto,Sur,Narino,No informado,26-35,2024-11-30,Activo
C00938,Cliente 00938,Hogar,Barranquilla,Caribe,Atlantico,F,36-45,2024-10-21,Activo
C00939,Cliente 00939,Hogar,Bucaramanga,Oriente,Santander,F,56+,2024-02-08,Activo
C00940,Cliente 00940,Hogar,Medellin,Antioquia,Antioquia,F,56+,2021-06-10,Activo
C00941,Cliente 00941,Educacion,Pasto,Sur,Narino,No informado,26-35,2024-05-30,Activo
C00942,Cliente 00942,Educacion,Villavicencio,Llanos,Meta,M,56+,2022-05-24,Activo
C00943,Cliente 00943,Gobierno,Pasto,Sur,Narino,F,18-25,2020-06-27,Activo
C00944,Cliente 00944,Corporativo,Bogota,Centro,Cundinamarca,F,18-25,2022-02-03,Activo
C00945,Cliente 00945,Educacion,Villavicencio,Llanos,Meta,M,26-35,2022-05-20,Activo
C00946,Cliente 00946,Educacion,Cartagena,Caribe,Bolivar,F,56+,2019-05-21,Activo
C00947,Cliente 00947,Gobierno,Manizales,Eje Cafetero,Caldas,F,46-55,2021-08-29,Activo
C00948,Cliente 00948,Hogar,Cali,Occidente,Valle del Cauca,M,56+,2025-01-28,Activo
C00949,Cliente 00949,Pyme,Barranquilla,Caribe,Atlantico,No informado,18-25,2023-04-30,Activo
C00950,Cliente 00950,Hogar,Pereira,Eje Cafetero,Risaralda,No informado,18-25,2019-04-20,Activo
C00951,Cliente 00951,Corporativo,Bogota,Centro,Cundinamarca,No informado,56+,2021-11-01,Activo
C00952,Cliente 00952,Gobierno,Cali,Occidente,Valle del Cauca,M,46-55,2020-04-29,Activo
C00953,Cliente 00953,Gobierno,Cali,Occidente,Valle del Cauca,F,18-25,2019-04-03,Activo
C00954,Cliente 00954,Pyme,Manizales,Eje Cafetero,Caldas,M,56+,2025-09-10,Activo
C00955,Cliente 00955,Gobierno,Medellin,Antioquia,Antioquia,F,46-55,2019-10-12,Activo
C00956,Cliente 00956,Educacion,Manizales,Eje Cafetero,Caldas,M,36-45,2025-12-04,Activo
C00957,Cliente 00957,Pyme,Ibague,Centro,Tolima,M,56+,2023-06-08,Inactivo
C00958,Cliente 00958,Educacion,Bogota,Centro,Cundinamarca,No informado,56+,2022-09-27,Activo
C00959,Cliente 00959,Pyme,Bogota,Centro,Cundinamarca,M,46-55,2020-12-08,Activo
C00960,Cliente 00960,Hogar,Pereira,Eje Cafetero,Risaralda,No informado,26-35,2023-06-23,Activo
C00961,Cliente 00961,Gobierno,Cartagena,Caribe,Bolivar,M,46-55,2021-03-22,Inactivo
C00962,Cliente 00962,Corporativo,Bogota,Centro,Cundinamarca,No informado,56+,2023-04-29,Activo
C00963,Cliente 00963,Pyme,Cartagena,Caribe,Bolivar,M,18-25,2022-11-26,Activo
C00964,Cliente 00964,Hogar,Bogota,Centro,Cundinamarca,No informado,26-35,2022-09-30,Activo
C00965,Cliente 00965,Corporativo,Cartagena,Caribe,Bolivar,M,36-45,2022-07-30,Activo
C00966,Cliente 00966,Gobierno,Santa Marta,Caribe,Magdalena,No informado,26-35,2024-05-03,Activo
C00967,Cliente 00967,Corporativo,Pereira,Eje Cafetero,Risaralda,M,46-55,2024-11-18,Activo
C00968,Cliente 00968,Educacion,Santa Marta,Caribe,Magdalena,No informado,46-55,2020-02-08,Activo
C00969,Cliente 00969,Pyme,Barranquilla,Caribe,Atlantico,F,18-25,2019-12-22,Activo
C00970,Cliente 00970,Pyme,Santa Marta,Caribe,Magdalena,F,46-55,2021-07-02,Activo
C00971,Cliente 00971,Gobierno,Medellin,Antioquia,Antioquia,M,36-45,2022-03-14,Activo
C00972,Cliente 00972,Corporativo,Bogota,Centro,Cundinamarca,M,46-55,2023-07-01,Activo
C00973,Cliente 00973,Corporativo,Villavicencio,Llanos,Meta,F,36-45,2019-12-15,Activo
C00974,Cliente 00974,Hogar,Cartagena,Caribe,Bolivar,No informado,56+,2025-07-16,Activo
C00975,Cliente 00975,Pyme,Bogota,Centro,Cundinamarca,M,36-45,2023-01-07,Activo
C00976,Cliente 00976,Gobierno,Santa Marta,Caribe,Magdalena,F,56+,2023-03-29,Activo
C00977,Cliente 00977,Educacion,Ibague,Centro,Tolima,M,18-25,2019-12-13,Activo
C00978,Cliente 00978,Educacion,Ibague,Centro,Tolima,No informado,26-35,2023-06-18,Activo
C00979,Cliente 00979,Educacion,Cali,Occidente,Valle del Cauca,F,56+,2020-01-19,Activo
C00980,Cliente 00980,Gobierno,Pereira,Eje Cafetero,Risaralda,F,46-55,2025-03-10,Activo
C00981,Cliente 00981,Corporativo,Manizales,Eje Cafetero,Caldas,F,18-25,2019-03-13,Activo
C00982,Cliente 00982,Pyme,Ibague,Centro,Tolima,No informado,56+,2022-05-13,Activo
C00983,Cliente 00983,Educacion,Cali,Occidente,Valle del Cauca,No informado,46-55,2025-04-21,Activo
C00984,Cliente 00984,Educacion,Cali,Occidente,Valle del Cauca,No informado,18-25,2022-04-12,Activo
C00985,Cliente 00985,Hogar,Pasto,Sur,Narino,F,46-55,2025-09-14,Activo
C00986,Cliente 00986,Hogar,Medellin,Antioquia,Antioquia,F,18-25,2022-07-22,Inactivo
C00987,Cliente 00987,Hogar,Barranquilla,Caribe,Atlantico,No informado,36-45,2021-04-05,Activo
C00988,Cliente 00988,Gobierno,Medellin,Antioquia,Antioquia,No informado,46-55,2023-09-15,Activo
C00989,Cliente 00989,Gobierno,Cali,Occidente,Valle del Cauca,F,56+,2021-02-14,Inactivo
C00990,Cliente 00990,Hogar,Cartagena,Caribe,Bolivar,F,46-55,2021-12-20,Activo
C00991,Cliente 00991,Corporativo,Barranquilla,Caribe,Atlantico,No informado,56+,2025-01-19,Activo
C00992,Cliente 00992,Educacion,Medellin,Antioquia,Antioquia,F,46-55,2024-06-06,Activo
C00993,Cliente 00993,Educacion,Cali,Occidente,Valle del Cauca,M,18-25,2022-01-20,Activo
C00994,Cliente 00994,Pyme,Medellin,Antioquia,Antioquia,M,46-55,2021-12-04,Activo
C00995,Cliente 00995,Hogar,Bogota,Centro,Cundinamarca,No informado,36-45,2022-02-03,Activo
C00996,Cliente 00996,Pyme,Bogota,Centro,Cundinamarca,M,56+,2024-04-17,Activo
C00997,Cliente 00997,Pyme,Bogota,Centro,Cundinamarca,F,56+,2020-09-13,Activo
C00998,Cliente 00998,Hogar,Cali,Occidente,Valle del Cauca,M,26-35,2019-04-25,Activo
C00999,Cliente 00999,Educacion,Medellin,Antioquia,Antioquia,M,36-45,2021-02-18,Activo
C01000,Cliente 01000,Educacion,Pasto,Sur,Narino,No informado,36-45,2024-03-25,Activo
C01001,Cliente 01001,Educacion,Pereira,Eje Cafetero,Risaralda,No informado,56+,2021-07-30,Activo
C01002,Cliente 01002,Gobierno,Medellin,Antioquia,Antioquia,F,26-35,2020-11-23,Activo
C01003,Cliente 01003,Corporativo,Pasto,Sur,Narino,M,26-35,2023-05-29,Activo
C01004,Cliente 01004,Educacion,Medellin,Antioquia,Antioquia,No informado,36-45,2026-01-27,Activo
C01005,Cliente 01005,Pyme,Medellin,Antioquia,Antioquia,M,26-35,2021-04-14,Activo
C01006,Cliente 01006,Pyme,Manizales,Eje Cafetero,Caldas,M,18-25,2022-07-17,Activo
C01007,Cliente 01007,Educacion,Pasto,Sur,Narino,No informado,26-35,2022-10-13,Activo
C01008,Cliente 01008,Corporativo,Bucaramanga,Oriente,Santander,F,56+,2019-11-19,Activo
C01009,Cliente 01009,Hogar,Barranquilla,Caribe,Atlantico,M,46-55,2020-10-27,Activo
C01010,Cliente 01010,Gobierno,Barranquilla,Caribe,Atlantico,F,18-25,2022-09-24,Activo
C01011,Cliente 01011,Educacion,Bucaramanga,Oriente,Santander,M,18-25,2022-03-30,Activo
C01012,Cliente 01012,Corporativo,Manizales,Eje Cafetero,Caldas,F,56+,2021-03-19,Activo
C01013,Cliente 01013,Hogar,Villavicencio,Llanos,Meta,F,46-55,2023-10-22,Activo
C01014,Cliente 01014,Pyme,Cartagena,Caribe,Bolivar,No informado,26-35,2022-10-25,Activo
C01015,Cliente 01015,Corporativo,Santa Marta,Caribe,Magdalena,F,56+,2025-04-11,Inactivo
C01016,Cliente 01016,Educacion,Pasto,Sur,Narino,F,46-55,2021-01-09,Activo
C01017,Cliente 01017,Educacion,Bogota,Centro,Cundinamarca,No informado,36-45,2019-07-02,Activo
C01018,Cliente 01018,Educacion,Barranquilla,Caribe,Atlantico,No informado,56+,2024-05-02,Activo
C01019,Cliente 01019,Gobierno,Pereira,Eje Cafetero,Risaralda,M,56+,2020-01-14,Activo
C01020,Cliente 01020,Hogar,Ibague,Centro,Tolima,F,56+,2022-11-24,Activo
C01021,Cliente 01021,Corporativo,Cartagena,Caribe,Bolivar,M,56+,2021-11-03,Activo
C01022,Cliente 01022,Pyme,Cali,Occidente,Valle del Cauca,M,18-25,2024-05-07,Activo
C01023,Cliente 01023,Pyme,Santa Marta,Caribe,Magdalena,M,26-35,2020-06-25,Activo
C01024,Cliente 01024,Gobierno,Villavicencio,Llanos,Meta,M,18-25,2023-12-29,Activo
C01025,Cliente 01025,Educacion,Pereira,Eje Cafetero,Risaralda,No informado,18-25,2022-05-29,Activo
C01026,Cliente 01026,Hogar,Medellin,Antioquia,Antioquia,M,18-25,2022-08-10,Activo
C01027,Cliente 01027,Pyme,Santa Marta,Caribe,Magdalena,M,18-25,2019-08-28,Inactivo
C01028,Cliente 01028,Educacion,Medellin,Antioquia,Antioquia,F,26-35,2023-02-13,Activo
C01029,Cliente 01029,Gobierno,Manizales,Eje Cafetero,Caldas,No informado,18-25,2019-09-21,Activo
C01030,Cliente 01030,Hogar,Bogota,Centro,Cundinamarca,F,56+,2022-01-27,Activo
C01031,Cliente 01031,Corporativo,Cali,Occidente,Valle del Cauca,No informado,56+,2020-03-20,Activo
C01032,Cliente 01032,Hogar,Ibague,Centro,Tolima,No informado,46-55,2025-09-10,Activo
C01033,Cliente 01033,Corporativo,Bucaramanga,Oriente,Santander,F,46-55,2019-02-11,Activo
C01034,Cliente 01034,Pyme,Cali,Occidente,Valle del Cauca,F,26-35,2025-11-14,Activo
C01035,Cliente 01035,Gobierno,Cartagena,Caribe,Bolivar,No informado,46-55,2023-02-17,Activo
C01036,Cliente 01036,Gobierno,Ibague,Centro,Tolima,F,46-55,2022-07-10,Activo
C01037,Cliente 01037,Hogar,Cali,Occidente,Valle del Cauca,No informado,46-55,2019-06-02,Activo
C01038,Cliente 01038,Corporativo,Cartagena,Caribe,Bolivar,F,56+,2022-10-10,Activo
C01039,Cliente 01039,Educacion,Barranquilla,Caribe,Atlantico,No informado,26-35,2020-04-01,Activo
C01040,Cliente 01040,Educacion,Barranquilla,Caribe,Atlantico,No informado,36-45,2022-02-01,Activo
C01041,Cliente 01041,Educacion,Medellin,Antioquia,Antioquia,F,26-35,2020-12-11,Activo
C01042,Cliente 01042,Pyme,Bogota,Centro,Cundinamarca,M,26-35,2020-03-16,Activo
C01043,Cliente 01043,Pyme,Bucaramanga,Oriente,Santander,F,18-25,2024-07-06,Activo
C01044,Cliente 01044,Corporativo,Bucaramanga,Oriente,Santander,No informado,18-25,2020-11-24,Activo
C01045,Cliente 01045,Educacion,Cartagena,Caribe,Bolivar,F,26-35,2022-10-21,Activo
C01046,Cliente 01046,Educacion,Villavicencio,Llanos,Meta,M,26-35,2019-12-13,Activo
C01047,Cliente 01047,Corporativo,Villavicencio,Llanos,Meta,M,46-55,2019-05-27,Activo
C01048,Cliente 01048,Gobierno,Cartagena,Caribe,Bolivar,No informado,36-45,2025-08-13,Activo
C01049,Cliente 01049,Educacion,Ibague,Centro,Tolima,No informado,36-45,2019-03-31,Activo
C01050,Cliente 01050,Hogar,Cali,Occidente,Valle del Cauca,F,18-25,2022-10-23,Activo
C01051,Cliente 01051,Corporativo,Cartagena,Caribe,Bolivar,No informado,18-25,2024-11-17,Activo
C01052,Cliente 01052,Pyme,Pasto,Sur,Narino,M,56+,2022-12-01,Activo
C01053,Cliente 01053,Gobierno,Bogota,Centro,Cundinamarca,No informado,56+,2023-02-07,Activo
C01054,Cliente 01054,Pyme,Bogota,Centro,Cundinamarca,No informado,18-25,2023-11-14,Activo
C01055,Cliente 01055,Corporativo,Pasto,Sur,Narino,F,18-25,2023-04-02,Activo
C01056,Cliente 01056,Educacion,Bogota,Centro,Cundinamarca,M,36-45,2022-03-07,Activo
C01057,Cliente 01057,Educacion,Santa Marta,Caribe,Magdalena,No informado,26-35,2023-12-30,Activo
